x,y,Predict,Actual,loss^2
5.8,9,-0.0301248,-0.00366803,0.00069996
5.8,9.2,-0.0353019,-0.00194069,0.00111297
5.8,9.4,-0.0398502,-0.000211131,0.00157126
5.8,9.6,-0.043802,0.00145461,0.00204816
5.8,9.8,-0.0472035,0.00299555,0.00251995
6,-10,0.00959039,0.00253347,4.98001e-05
6,-9.8,0.00344467,0.0017415,2.90081e-06
6,-9.6,-0.00204587,0.000845655,8.36091e-06
6,-9.4,-0.0069232,-0.000122744,4.62462e-05
6,-9.2,-0.011261,-0.00112824,0.000102673
6,-9,-0.0151482,-0.00213245,0.000169409
6,-8.8,-0.0186787,-0.00309536,0.000242839
6,-8.6,-0.0219393,-0.00397678,0.000322651
6,-8.4,-0.0249908,-0.00473786,0.000410181
6,-8.2,-0.0278573,-0.00534258,0.000506913
6,-8,-0.0305048,-0.00575921,0.000612345
6,-7.8,-0.0328238,-0.00596172,0.000721571
6,-7.6,-0.0346148,-0.00593096,0.000822763
6,-7.4,-0.0355741,-0.0056557,0.000895109
6,-7.2,-0.0353036,-0.0051334,0.00091024
6,-7,-0.0333521,-0.00437077,0.00083992
6,-6.8,-0.0293119,-0.0033839,0.000672261
6,-6.6,-0.0229764,-0.00219822,0.000431733
6,-6.4,-0.0145233,-0.000848065,0.000187011
6,-6.2,-0.00463629,0.0006241,2.76717e-05
6,-6,0.00555539,0.00216869,1.14697e-05
6,-5.8,0.0147686,0.00373037,0.000121842
6,-5.6,0.0219862,0.00524957,0.000280116
6,-5.4,0.0267805,0.00666427,0.000404662
6,-5.2,0.0293622,0.00791189,0.000460116
6,-5,0.0303525,0.00893128,0.000458868
6,-4.8,0.0304253,0.00966472,0.000431002
6,-4.6,0.0300062,0.0100599,0.000397855
6,-4.4,0.0291574,0.0100717,0.000364265
6,-4.2,0.0276697,0.00966396,0.000324206
6,-4,0.0252914,0.00881093,0.000271607
6,-3.8,0.0219634,0.00749836,0.000209236
6,-3.6,0.0179485,0.0057244,0.000149429
6,-3.4,0.0138048,0.00350011,0.000106187
6,-3.2,0.0102303,0.000849513,8.79992e-05
6,-3,0.0078553,-0.00219062,0.00010092
6,-2.8,0.00704694,-0.00557148,0.000159225
6,-2.6,0.00779033,-0.00923327,0.000289803
6,-2.4,0.00966525,-0.0131066,0.000518557
6,-2.2,0.0119228,-0.0171141,0.000843145
6,-2,0.0136532,-0.0211726,0.00121284
6,-1.8,0.0139923,-0.0251952,0.00153566
6,-1.6,0.0123209,-0.0290934,0.00171514
6,-1.4,0.0083971,-0.0327797,0.00169553
6,-1.2,0.00239301,-0.0361703,0.00148713
6,-1,-0.00516355,-0.0391867,0.00115757
6,-0.8,-0.013503,-0.0417584,0.000798371
6,-0.6,-0.02175,-0.043825,0.000487305
6,-0.4,-0.0290319,-0.0453373,0.000265867
6,-0.2,-0.0345529,-0.0462594,0.000137041
6,0,-0.0376315,-0.0465692,7.98831e-05
6,0.2,-0.0377281,-0.0462594,7.27836e-05
6,0.4,-0.0344794,-0.0453373,0.000117894
6,0.6,-0.0277808,-0.043825,0.000257416
6,0.8,-0.0178993,-0.0417584,0.000569259
6,1,-0.00559402,-0.0391867,0.00112847
6,1.2,0.0078541,-0.0361703,0.00193815
6,1.4,0.0207727,-0.0327797,0.00286786
6,1.6,0.0314265,-0.0290934,0.00366266
6,1.8,0.0384294,-0.0251952,0.00404809
6,2,0.0410823,-0.0211726,0.00387567
6,2.2,0.0394859,-0.0171141,0.00320357
6,2.4,0.0344236,-0.0131066,0.00225912
6,2.6,0.0270959,-0.00923327,0.00131981
6,2.8,0.018832,-0.00557148,0.000595528
6,3,0.0108521,-0.00219062,0.000170112
6,3.2,0.00411904,0.000849513,1.06898e-05
6,3.4,-0.000720143,0.00350011,1.78105e-05
6,3.6,-0.00332761,0.0057244,8.19389e-05
6,3.8,-0.00362873,0.00749836,0.000123812
6,4,-0.00175226,0.00881093,0.000111581
6,4.2,0.00203133,0.00966396,5.82571e-05
6,4.4,0.00736165,0.0100717,7.34426e-06
6,4.6,0.0138326,0.0100599,1.42332e-05
6,4.8,0.0210161,0.00966472,0.000128854
6,5,0.0284894,0.00893128,0.000382518
6,5.2,0.035846,0.00791189,0.000780314
6,5.4,0.042713,0.00666427,0.00129951
6,5.6,0.0487525,0.00524957,0.00189251
6,5.8,0.053678,0.00373037,0.00249477
6,6,0.0572553,0.00216869,0.00303453
6,6.2,0.059314,0.0006241,0.00344451
6,6.4,0.0597513,-0.000848065,0.00367228
6,6.6,0.0585361,-0.00219822,0.00368865
6,6.8,0.0557107,-0.0033839,0.00349217
6,7,0.0513873,-0.00437077,0.00310896
6,7.2,0.0457428,-0.0051334,0.00258838
6,7.4,0.0390024,-0.0056557,0.00199435
6,7.6,0.0314295,-0.00593096,0.00139581
6,7.8,0.0233009,-0.00596172,0.0008563
6,8,0.0148928,-0.00575921,0.000426506
6,8.2,0.00645983,-0.00534258,0.000139297
6,8.4,-0.0017761,-0.00473786,8.77204e-06
6,8.6,-0.00963593,-0.00397678,3.20259e-05
6,8.8,-0.0169871,-0.00309536,0.00019298
6,9,-0.0237439,-0.00213245,0.000467053
6,9.2,-0.0298584,-0.00112824,0.000825419
6,9.4,-0.0353205,-0.000122744,0.00123888
6,9.6,-0.0401464,0.000845655,0.00168034
6,9.8,-0.0443695,0.0017415,0.00212622
6.2,-10,0.00160098,0.000729072,7.60224e-07
6.2,-9.8,-0.00358367,0.000501162,1.66859e-05
6.2,-9.6,-0.00809884,0.00024336,6.95923e-05
6.2,-9.4,-0.0120395,-3.53228e-05,0.000144101
6.2,-9.2,-0.0155168,-0.000324682,0.000230799
6.2,-9,-0.0186397,-0.00061367,0.000324937
6.2,-8.8,-0.0215058,-0.000890772,0.000424981
6.2,-8.6,-0.0241852,-0.00114442,0.000530876
6.2,-8.4,-0.0267074,-0.00136345,0.000642317
6.2,-8.2,-0.029042,-0.00153747,0.0007565
6.2,-8,-0.0310864,-0.00165737,0.000866071
6.2,-7.8,-0.0326443,-0.00171564,0.00095658
6.2,-7.6,-0.0334203,-0.00170679,0.00100575
6.2,-7.4,-0.0330217,-0.00162758,0.00098559
6.2,-7.2,-0.0310028,-0.00147727,0.000871754
6.2,-7,-0.0269555,-0.00125781,0.000660371
6.2,-6.8,-0.0206664,-0.000973807,0.000387797
6.2,-6.6,-0.0122991,-0.000632596,0.000136106
6.2,-6.4,-0.00252318,-0.000244053,5.19444e-06
6.2,-6.2,0.00753307,0.000179601,5.40736e-05
6.2,-6,0.0165676,0.0006241,0.000254195
6.2,-5.8,0.023524,0.00107351,0.000504026
6.2,-5.6,0.027936,0.00151071,0.000698295
6.2,-5.4,0.0300063,0.00191782,0.000788962
6.2,-5.2,0.0303965,0.00227686,0.000790712
6.2,-5,0.0298712,0.00257021,0.000745345
6.2,-4.8,0.0289693,0.00278128,0.000685812
6.2,-4.6,0.0278426,0.002895,0.000622385
6.2,-4.4,0.0263023,0.0028984,0.000547745
6.2,-4.2,0.0240285,0.00278106,0.000451455
6.2,-4,0.0208248,0.00253558,0.000334495
6.2,-3.8,0.0168018,0.00215785,0.000214446
6.2,-3.6,0.0124087,0.00164735,0.000115807
6.2,-3.4,0.00832295,0.00100725,5.35195e-05
6.2,-3.2,0.00525641,0.00024447,2.51196e-05
6.2,-3,0.00375104,-0.000630409,1.91971e-05
6.2,-2.8,0.00401962,-0.00160334,3.16177e-05
6.2,-2.6,0.00587082,-0.00265712,7.27258e-05
6.2,-2.4,0.00872612,-0.00377177,0.000156197
6.2,-2.2,0.0117309,-0.00492505,0.000277421
6.2,-2,0.0139351,-0.006093,0.000401124
6.2,-1.8,0.0145023,-0.00725059,0.000473188
6.2,-1.6,0.0128884,-0.0083724,0.000452023
6.2,-1.4,0.00894964,-0.00943325,0.000337931
6.2,-1.2,0.00294673,-0.010409,0.000178375
6.2,-1,-0.00453305,-0.011277,4.5481e-05
6.2,-0.8,-0.0127013,-0.0120171,4.6809e-07
6.2,-0.6,-0.0206985,-0.0126118,6.53954e-05
6.2,-0.4,-0.0276955,-0.013047,0.000214579
6.2,-0.2,-0.0329517,-0.0133124,0.000385703
6.2,0,-0.0358385,-0.0134015,0.000503416
6.2,0.2,-0.0358534,-0.0133124,0.000508097
6.2,0.4,-0.0326439,-0.013047,0.000384038
6.2,0.6,-0.0260745,-0.0126118,0.000181245
6.2,0.8,-0.0163383,-0.0120171,1.86732e-05
6.2,1,-0.00407922,-0.011277,5.18082e-05
6.2,1.2,0.00953639,-0.010409,0.000397817
6.2,1.4,0.022909,-0.00943325,0.00104602
6.2,1.6,0.034287,-0.0083724,0.00181982
6.2,1.8,0.0421742,-0.00725059,0.00244281
6.2,2,0.0456991,-0.006093,0.00268242
6.2,2.2,0.0447868,-0.00492505,0.00247127
6.2,2.4,0.0400907,-0.00377177,0.00192391
6.2,2.6,0.0327525,-0.00265712,0.00125384
6.2,2.8,0.0241115,-0.00160334,0.000661254
6.2,3,0.0154464,-0.000630409,0.000258465
6.2,3.2,0.00780702,0.00024447,5.71921e-05
6.2,3.4,0.00193644,0.00100725,8.63387e-07
6.2,3.6,-0.00173783,0.00164735,1.14595e-05
6.2,3.8,-0.00306416,0.00215785,2.72694e-05
6.2,4,-0.00210845,0.00253558,2.15671e-05
6.2,4.2,0.000907183,0.00278106,3.51143e-06
6.2,4.4,0.00565934,0.0028984,7.62282e-06
6.2,4.6,0.0117645,0.002895,7.86685e-05
6.2,4.8,0.0188124,0.00278128,0.000256997
6.2,5,0.026389,0.00257021,0.000567335
6.2,5.2,0.034088,0.00227686,0.00101195
6.2,5.4,0.0415274,0.00191782,0.00156892
6.2,5.6,0.0483558,0.00151071,0.00219446
6.2,5.8,0.0542593,0.00107351,0.00282873
6.2,6,0.0589713,0.0006241,0.00340439
6.2,6.2,0.0622774,0.000179601,0.00385614
6.2,6.4,0.064023,-0.000244053,0.00413026
6.2,6.6,0.0641191,-0.000632596,0.00419278
6.2,6.8,0.0625455,-0.000973807,0.00403471
6.2,7,0.0593537,-0.00125781,0.00367376
6.2,7.2,0.054662,-0.00147727,0.00315162
6.2,7.4,0.048651,-0.00162758,0.00252793
6.2,7.6,0.0415514,-0.00170679,0.00187127
6.2,7.8,0.0336264,-0.00171564,0.00124906
6.2,8,0.0251554,-0.00165737,0.000718926
6.2,8.2,0.016416,-0.00153747,0.000322325
6.2,8.4,0.00766253,-0.00136345,8.14683e-05
6.2,8.6,-0.000882626,-0.00114442,6.85388e-08
6.2,8.8,-0.00903988,-0.000890772,6.64079e-05
6.2,9,-0.0166777,-0.00061367,0.000258054
6.2,9.2,-0.0237093,-0.000324682,0.00054684
6.2,9.4,-0.0300896,-3.53228e-05,0.000903261
6.2,9.6,-0.0358086,0.00024336,0.00129974
6.2,9.8,-0.040882,0.000501162,0.00171257
6.4,-10,-0.00535488,-0.000990708,1.9046e-05
6.4,-9.8,-0.00942457,-0.000681009,7.64498e-05
6.4,-9.6,-0.0129101,-0.000330692,0.000158242
6.4,-9.4,-0.0159371,4.79987e-05,0.000255523
6.4,-9.2,-0.01863,0.000441197,0.000363712
6.4,-9,-0.0210935,0.000833891,0.00048081
6.4,-8.8,-0.0234032,0.00121043,0.000605829
6.4,-8.6,-0.0255914,0.00155511,0.000736932
6.4,-8.4,-0.0276306,0.00185273,0.000869265
6.4,-8.2,-0.0294194,0.00208921,0.000992794
6.4,-8,-0.0307662,0.00225213,0.00109021
6.4,-7.8,-0.0313791,0.00233132,0.00113639
6.4,-7.6,-0.0308712,0.00231929,0.00110161
6.4,-7.4,-0.0287989,0.00221165,0.000961657
6.4,-7.2,-0.0247535,0.00200741,0.000716144
6.4,-7,-0.0185125,0.00170918,0.000408916
6.4,-6.8,-0.0102226,0.00132327,0.000133306
6.4,-6.6,-0.000537992,0.00085961,1.95329e-06
6.4,-6.4,0.00941777,0.000331634,8.25579e-05
6.4,-6.2,0.0183229,-0.000244053,0.000344733
6.4,-6,0.0250782,-0.000848065,0.00067217
6.4,-5.8,0.0291712,-0.00145876,0.000938196
6.4,-5.6,0.030782,-0.00205284,0.00107813
6.4,-5.4,0.0305972,-0.00260605,0.00110246
6.4,-5.2,0.0294611,-0.00309393,0.00105983
6.4,-5,0.0280277,-0.00349256,0.000993524
6.4,-4.8,0.0265561,-0.00377937,0.000920243
6.4,-4.6,0.0249101,-0.0039339,0.000831976
6.4,-4.4,0.0227323,-0.00393851,0.00071133
6.4,-4.2,0.0197085,-0.00377908,0.000551667
6.4,-4,0.01579,-0.0034455,0.000370004
6.4,-3.8,0.0112842,-0.00293222,0.000202108
6.4,-3.6,0.00679815,-0.00223852,8.16613e-05
6.4,-3.4,0.00307012,-0.00136871,1.97032e-05
6.4,-3.2,0.000766516,-0.000332201,1.20718e-06
6.4,-3,0.000300646,0.000856637,3.09127e-07
6.4,-2.8,0.00171685,0.00217872,2.13321e-07
6.4,-2.6,0.00465512,0.00361066,1.09091e-06
6.4,-2.4,0.00840139,0.00512531,1.07327e-05
6.4,-2.2,0.0120236,0.00669245,2.84208e-05
6.4,-2,0.0145618,0.00827953,3.94666e-05
6.4,-1.8,0.0152287,0.00985254,2.89036e-05
6.4,-1.6,0.0135717,0.0113769,4.81726e-06
6.4,-1.4,0.00954819,0.0128185,1.06947e-05
6.4,-1.2,0.00350356,0.0141443,0.000113226
6.4,-1,-0.00392413,0.0153239,0.000370486
6.4,-0.8,-0.0119352,0.0163296,0.000798899
6.4,-0.6,-0.0196944,0.0171377,0.00135661
6.4,-0.4,-0.0264182,0.0177291,0.00194898
6.4,-0.2,-0.031422,0.0180897,0.00245141
6.4,0,-0.0341306,0.0182108,0.00273962
6.4,0.2,-0.0340793,0.0180897,0.0027216
6.4,0.4,-0.0309289,0.0177291,0.00236759
6.4,0.6,-0.0245202,0.0171377,0.00173538
6.4,0.8,-0.0149763,0.0163296,0.000980055
6.4,1,-0.00283456,0.0153239,0.000329729
6.4,1.2,0.0108604,0.0141443,1.0784e-05
6.4,1.4,0.0245956,0.0128185,0.000138701
6.4,1.6,0.0366287,0.0113769,0.000637654
6.4,1.8,0.0453721,0.00985254,0.00126164
6.4,2,0.0497904,0.00827953,0.00172315
6.4,2.2,0.0496266,0.00669245,0.00184334
6.4,2.4,0.0453887,0.00512531,0.00162114
6.4,2.6,0.0381408,0.00361066,0.00119233
6.4,2.8,0.0292139,0.00217872,0.000730901
6.4,3,0.0199331,0.000856637,0.000363912
6.4,3.2,0.01143,-0.000332201,0.00013835
6.4,3.4,0.00453925,-0.00136871,3.4904e-05
6.4,3.6,-0.00022161,-0.00223852,4.06792e-06
6.4,3.8,-0.00262117,-0.00293222,9.67501e-08
6.4,4,-0.00266123,-0.0034455,6.15082e-07
6.4,4.2,-0.000512242,-0.00377908,1.06722e-05
6.4,4.4,0.00353968,-0.00393851,5.59234e-05
6.4,4.6,0.00914001,-0.0039339,0.000170927
6.4,4.8,0.0158986,-0.00377937,0.000387222
6.4,5,0.0234131,-0.00349256,0.000723912
6.4,5.2,0.0312843,-0.00309393,0.00118186
6.4,5.4,0.0391283,-0.00260605,0.00174176
6.4,5.6,0.0465853,-0.00205284,0.00236567
6.4,5.8,0.0533252,-0.00145876,0.00300128
6.4,6,0.0590565,-0.000848065,0.00358856
6.4,6.2,0.0635304,-0.000244053,0.00406719
6.4,6.4,0.0665503,0.000331634,0.00438491
6.4,6.6,0.0679753,0.00085961,0.00450451
6.4,6.8,0.0677298,0.00132327,0.00440983
6.4,7,0.0658026,0.00170918,0.00410796
6.4,7.2,0.0622524,0.00200741,0.00362946
6.4,7.4,0.0572038,0.00221165,0.00302413
6.4,7.6,0.0508417,0.00231929,0.00235442
6.4,7.8,0.0433986,0.00233132,0.00168652
6.4,8,0.0351403,0.00225213,0.00108163
6.4,8.2,0.0263472,0.00208921,0.000588448
6.4,8.4,0.0172966,0.00185273,0.000238512
6.4,8.6,0.00824523,0.00155511,4.47577e-05
6.4,8.8,-0.000585556,0.00121043,3.22558e-06
6.4,9,-0.00901747,0.000833891,9.70493e-05
6.4,9.2,-0.0169173,0.000441197,0.000301319
6.4,9.4,-0.0241988,4.79987e-05,0.000587906
6.4,9.6,-0.0308192,-0.000330692,0.000929548
6.4,9.8,-0.0367675,-0.000681009,0.00130223
6.6,-10,-0.0108395,-0.00256795,6.84178e-05
6.6,-9.8,-0.0138288,-0.0017652,0.000145529
6.6,-9.6,-0.0163856,-0.000857167,0.000241131
6.6,-9.4,-0.018641,0.000124415,0.000352141
6.6,-9.2,-0.0207069,0.0011436,0.000477444
6.6,-9,-0.0226595,0.00216148,0.000616083
6.6,-8.8,-0.0245332,0.0031375,0.000765665
6.6,-8.6,-0.0262992,0.00403092,0.000919918
6.6,-8.4,-0.0278574,0.00480236,0.00106666
6.6,-8.2,-0.0290177,0.00541531,0.00118563
6.6,-8,-0.0294914,0.00583761,0.00124814
6.6,-7.8,-0.0288947,0.00604288,0.00122063
6.6,-7.6,-0.0267868,0.0060117,0.00107574
6.6,-7.4,-0.0227551,0.00573269,0.000811557
6.6,-7.2,-0.0165662,0.00520329,0.000473909
6.6,-7,-0.0083499,0.00443027,0.000163333
6.6,-6.8,0.00125933,0.00342996,4.71166e-06
6.6,-6.6,0.0111443,0.00222814,7.94975e-05
6.6,-6.4,0.019964,0.00085961,0.000364977
6.6,-6.2,0.0265758,-0.000632596,0.000740297
6.6,-6,0.0304135,-0.00219822,0.00106352
6.6,-5.8,0.0316204,-0.00378116,0.00125327
6.6,-5.6,0.0308946,-0.00532104,0.00131158
6.6,-5.4,0.029145,-0.00675499,0.00128881
6.6,-5.2,0.0271364,-0.0080196,0.00123595
6.6,-5,0.0252492,-0.00905286,0.00117663
6.6,-4.8,0.0234263,-0.00979629,0.00110374
6.6,-4.6,0.0213102,-0.0101968,0.000992693
6.6,-4.4,0.0184944,-0.0102088,0.000823871
6.6,-4.2,0.0147755,-0.00979552,0.000603736
6.6,-4,0.0103004,-0.00893088,0.000369842
6.6,-3.8,0.00556374,-0.00760044,0.000173295
6.6,-3.6,0.00127661,-0.00580233,5.01114e-05
6.6,-3.4,-0.00182343,-0.00354776,2.97331e-06
6.6,-3.2,-0.00316441,-0.000861078,5.30534e-06
6.6,-3,-0.00248384,0.00222044,2.21303e-05
6.6,-2.8,9.35793e-05,0.00564733,3.08441e-05
6.6,-2.6,0.00405288,0.00935897,2.81546e-05
6.6,-2.4,0.00857127,0.013285,2.22194e-05
6.6,-2.2,0.0126684,0.0173471,2.18905e-05
6.6,-2,0.0153995,0.0214609,3.67409e-05
6.6,-1.8,0.016048,0.0255382,9.00646e-05
6.6,-1.6,0.0142603,0.0294894,0.000231927
6.6,-1.4,0.0100954,0.033226,0.000535027
6.6,-1.2,0.00397778,0.0366627,0.0010683
6.6,-1,-0.00341356,0.0397201,0.00186052
6.6,-0.8,-0.0112765,0.0423269,0.00287332
6.6,-0.6,-0.0188049,0.0444216,0.00399759
6.6,-0.4,-0.0252649,0.0459545,0.0050722
6.6,-0.2,-0.0300264,0.0468892,0.00591601
6.6,0,-0.0325679,0.0472032,0.00636342
6.6,0.2,-0.0324622,0.0468892,0.00629664
6.6,0.4,-0.0293866,0.0459545,0.00567629
6.6,0.6,-0.0231619,0.0444216,0.00456752
6.6,0.8,-0.0138507,0.0423269,0.00315592
6.6,1,-0.00188828,0.0397201,0.00173126
6.6,1.2,0.0118036,0.0366627,0.000617974
6.6,1.4,0.0258138,0.033226,5.49404e-05
6.6,1.6,0.0384278,0.0294894,7.98949e-05
6.6,1.8,0.0479902,0.0255382,0.000504093
6.6,2,0.0533139,0.0214609,0.00101461
6.6,2.2,0.0539567,0.0173471,0.00134027
6.6,2.4,0.0502684,0.013285,0.00136777
6.6,2.6,0.043215,0.00935897,0.00114623
6.6,2.8,0.0341014,0.00564733,0.000809632
6.6,3,0.0242877,0.00222044,0.000486964
6.6,3.2,0.0149764,-0.000861078,0.000250825
6.6,3.4,0.00709271,-0.00354776,0.00011322
6.6,3.6,0.00124359,-0.00580233,4.9645e-05
6.6,3.8,-0.00225997,-0.00760044,2.85206e-05
6.6,4,-0.00335181,-0.00893088,3.1126e-05
6.6,4.2,-0.00215089,-0.00979552,5.84403e-05
6.6,4.4,0.00109816,-0.0102088,0.000127847
6.6,4.6,0.00607109,-0.0101968,0.000264645
6.6,4.8,0.0124002,-0.00979629,0.000492682
6.6,5,0.0196991,-0.00905286,0.000826675
6.6,5.2,0.0275793,-0.0080196,0.00126728
6.6,5.4,0.0356607,-0.00675499,0.00179909
6.6,5.6,0.0435815,-0.00532104,0.00239146
6.6,5.8,0.0510023,-0.00378116,0.00300122
6.6,6,0.0576138,-0.00219822,0.00357748
6.6,6.2,0.0631447,-0.000632596,0.00406754
6.6,6.4,0.0673629,0.00085961,0.00442269
6.6,6.6,0.0700867,0.00222814,0.00460479
6.6,6.8,0.0711884,0.00342996,0.00459121
6.6,7,0.0706031,0.00443027,0.00437885
6.6,7.2,0.0683286,0.00520329,0.00398481
6.6,7.4,0.0644296,0.00573269,0.00344533
6.6,7.6,0.0590367,0.0060117,0.00281165
6.6,7.8,0.0523379,0.00604288,0.00214323
6.6,8,0.0445672,0.00583761,0.00149998
6.6,8.2,0.0359932,0.00541531,0.000935009
6.6,8.4,0.0268962,0.00480236,0.000488139
6.6,8.6,0.017555,0.00403092,0.000182901
6.6,8.8,0.00822496,0.0031375,2.58823e-05
6.6,9,-0.000870705,0.00216148,9.19414e-06
6.6,9.2,-0.00955391,0.0011436,0.000114437
6.6,9.4,-0.017693,0.000124415,0.000317462
6.6,9.6,-0.0252025,-0.000857167,0.000592696
6.6,9.8,-0.0320385,-0.0017652,0.000916469
6.8,-10,-0.014765,-0.00395306,0.000116899
6.8,-9.8,-0.016845,-0.00271732,0.000199591
6.8,-9.6,-0.0186702,-0.00131951,0.000301047
6.8,-9.4,-0.0203526,0.000191522,0.000422061
6.8,-9.2,-0.021971,0.00176044,0.000563181
6.8,-9,-0.0235543,0.00332734,0.000722624
6.8,-8.8,-0.0250747,0.0048298,0.00089428
6.8,-8.6,-0.0264304,0.00620512,0.00106508
6.8,-8.4,-0.0274308,0.00739266,0.00121267
6.8,-8.2,-0.0277905,0.00833622,0.00130514
6.8,-8,-0.027128,0.00898631,0.00130424
6.8,-7.8,-0.0250022,0.00930229,0.0011768
6.8,-7.6,-0.0209976,0.0092543,0.00091518
6.8,-7.4,-0.0148679,0.0088248,0.000561344
6.8,-7.2,-0.00672328,0.00800984,0.000217065
6.8,-7,0.0028224,0.00681987,1.59798e-05
6.8,-6.8,0.0126611,0.00528002,5.44803e-05
6.8,-6.6,0.021435,0.00342996,0.000324182
6.8,-6.4,0.027957,0.00132327,0.000709354
6.8,-6.2,0.0316013,-0.000973807,0.00106114
6.8,-6,0.0324649,-0.0033839,0.00128513
6.8,-5.8,0.0312387,-0.00582064,0.00137339
6.8,-5.6,0.028883,-0.00819111,0.00137449
6.8,-5.4,0.0262647,-0.0103985,0.00134419
6.8,-5.2,0.0238914,-0.0123452,0.0013131
6.8,-5,0.0218099,-0.0139358,0.00127776
6.8,-4.8,0.0196965,-0.0150802,0.00120942
6.8,-4.6,0.0170851,-0.0156968,0.00107465
6.8,-4.4,0.0136341,-0.0157152,0.000861382
6.8,-4.2,0.00932169,-0.015079,0.000595395
6.8,-4,0.00449967,-0.013748,0.000332979
6.8,-3.8,-0.000194669,-0.0117,0.000132372
6.8,-3.6,-0.00400639,-0.008932,2.42616e-05
6.8,-3.4,-0.00625396,-0.00546135,6.28231e-07
6.8,-3.2,-0.00649118,-0.00132553,2.6684e-05
6.8,-3,-0.00461602,0.0034181,6.45472e-05
6.8,-2.8,-0.000915527,0.00869339,9.23313e-05
6.8,-2.6,0.00396419,0.014407,0.000109053
6.8,-2.4,0.0091176,0.0204507,0.000128439
6.8,-2.2,0.0135417,0.0267038,0.000173241
6.8,-2,0.0163314,0.0330365,0.000279058
6.8,-1.8,0.0168537,0.039313,0.000504421
6.8,-1.6,0.0148616,0.0453955,0.000932319
6.8,-1.4,0.0105121,0.0511475,0.00165123
6.8,-1.2,0.00430059,0.0564379,0.0027183
6.8,-1,-0.00306201,0.0611444,0.00412247
6.8,-0.8,-0.0107802,0.0651572,0.0057665
6.8,-0.6,-0.0180821,0.0683817,0.007476
6.8,-0.4,-0.0242845,0.0707415,0.00902994
6.8,-0.2,-0.0288134,0.0721803,0.0101997
6.8,0,-0.0311967,0.0726637,0.010787
6.8,0.2,-0.0310469,0.0721803,0.0106558
6.8,0.4,-0.0280564,0.0707415,0.00976102
6.8,0.6,-0.0220339,0.0683817,0.00817499
6.8,0.8,-0.0129875,0.0651572,0.0061066
6.8,1,-0.00125706,0.0611444,0.00389395
6.8,1.2,0.0123572,0.0564379,0.0019431
6.8,1.4,0.0265549,0.0511475,0.000604793
6.8,1.6,0.0396725,0.0453955,3.27526e-05
6.8,1.8,0.0500085,0.039313,0.000114394
6.8,2,0.0562392,0.0330365,0.000538369
6.8,2.2,0.0577401,0.0267038,0.000963251
6.8,2.4,0.0546876,0.0204507,0.00117217
6.8,2.6,0.0479338,0.014407,0.00112405
6.8,2.8,0.0387397,0.00869339,0.000902779
6.8,3,0.0284843,0.0034181,0.000628316
6.8,3.2,0.018434,-0.00132553,0.000390441
6.8,3.4,0.00959837,-0.00546135,0.000226795
6.8,3.6,0.00267398,-0.008932,0.000134699
6.8,3.8,-0.0019474,-0.0117,9.51126e-05
6.8,4,-0.00413013,-0.013748,9.2504e-05
6.8,4.2,-0.00394058,-0.015079,0.000124065
6.8,4.4,-0.00157952,-0.0157152,0.000199818
6.8,4.6,0.0026598,-0.0156968,0.000336965
6.8,4.8,0.00843549,-0.0150802,0.000552988
6.8,5,0.0153787,-0.0139358,0.000859341
6.8,5.2,0.0231152,-0.0123452,0.00125744
6.8,5.4,0.0312726,-0.0103985,0.00173649
6.8,5.6,0.039492,-0.00819111,0.00227368
6.8,5.8,0.0474316,-0.00582064,0.0028358
6.8,6,0.0547729,-0.0033839,0.00338221
6.8,6.2,0.0612257,-0.000973807,0.00386877
6.8,6.4,0.0665351,0.00132327,0.00425259
6.8,6.6,0.0704846,0.00342996,0.00449633
6.8,6.8,0.072907,0.00528002,0.0045734
6.8,7,0.0736864,0.00681987,0.00447113
6.8,7.2,0.0727655,0.00800984,0.00419329
6.8,7.4,0.0701516,0.0088248,0.00376097
6.8,7.6,0.065915,0.0092543,0.00321043
6.8,7.8,0.0601901,0.00930229,0.00258957
6.8,8,0.0531685,0.00898631,0.00195207
6.8,8.2,0.0450861,0.00833622,0.00135056
6.8,8.4,0.0362122,0.00739266,0.000830566
6.8,8.6,0.0268289,0.00620512,0.00042534
6.8,8.8,0.0172141,0.0048298,0.00015337
6.8,9,0.00762534,0.00332734,1.84728e-05
6.8,9.2,-0.00171661,0.00176044,1.20899e-05
6.8,9.4,-0.0106318,0.000191522,0.000117144
6.8,9.6,-0.0189893,-0.00131951,0.000312222
6.8,9.8,-0.0267053,-0.00271732,0.000575421
7,-10,-0.0173066,-0.00510592,0.000148856
7,-9.8,-0.0187182,-0.0035098,0.000231297
7,-9.6,-0.0200422,-0.00170432,0.000336277
7,-9.4,-0.0213525,0.000247376,0.000466556
7,-9.2,-0.0226762,0.00227385,0.000622506
7,-9,-0.0239812,0.00429772,0.000799698
7,-8.8,-0.0251632,0.00623835,0.000986056
7,-8.6,-0.0260334,0.00801476,0.00115928
7,-8.4,-0.0263048,0.00954864,0.00128547
7,-8.2,-0.0255988,0.0107674,0.0013225
7,-8,-0.0234745,0.0116071,0.00123071
7,-7.8,-0.0195107,0.0120152,0.000993885
7,-7.6,-0.013449,0.0119532,0.000645269
7,-7.4,-0.00537741,0.0113984,0.000281429
7,-7.2,0.00411344,0.0103458,3.88425e-05
7,-7,0.0139265,0.0088088,2.61909e-05
